,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,country_Australia,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_Netherlands,country_New Zealand,country_United Kingdom,country_United States,state_CA,state_WA,state_NY,state_TN,state_TX,state_OH,state_OR,state_PA,state_IL,state_IN
621,35,1,0,1,0,3,2,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,28,1,0,0,1,3,2,1,0,1,1,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
623,22,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,29,0,0,1,1,2,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
625,29,1,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,45,1,0,0,1,4,0,1,1,2,1,0,2,1,1,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,38,1,0,0,1,3,5,0,0,2,2,2,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,19,0,0,1,1,4,2,0,0,1,1,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,29,0,0,0,1,2,5,1,0,2,2,2,1,2,2,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,21,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
631,23,0,0,1,1,3,5,0,1,1,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,33,0,0,1,1,2,5,0,1,2,2,2,2,2,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,49,1,0,1,1,3,3,0,1,2,1,2,2,2,2,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
634,28,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,27,0,0,0,1,3,1,1,1,1,1,2,1,2,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
636,23,1,0,0,1,3,1,0,1,2,0,0,0,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,29,1,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,30,1,0,0,0,0,2,0,1,1,0,0,1,2,2,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,28,0,0,0,0,0,5,0,1,2,1,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,32,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
641,32,1,0,0,1,3,2,0,0,2,2,0,0,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
642,37,1,0,0,0,0,3,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,39,0,0,0,0,0,5,1,0,0,2,0,0,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
644,31,1,0,0,0,0,4,0,1,1,0,0,1,1,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,29,1,0,0,0,0,1,0,1,0,0,0,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
646,30,1,0,0,0,0,3,0,0,2,0,0,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
647,33,1,1,1,1,2,0,1,1,0,2,2,2,0,4,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
648,37,1,0,1,1,3,3,0,1,2,2,1,1,2,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
649,23,1,0,0,1,4,2,0,0,2,2,2,0,2,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650,43,1,0,1,1,3,2,0,0,2,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
651,32,1,0,0,1,2,3,0,1,1,0,0,0,1,0,1,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
652,26,1,0,0,0,1,2,0,1,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
653,32,1,1,0,1,3,0,1,1,1,1,1,1,1,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
654,37,0,0,0,0,0,2,1,1,1,1,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655,29,1,0,0,1,4,2,0,1,2,2,0,0,2,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
656,34,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,27,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,30,1,0,1,0,1,3,0,1,1,0,0,1,1,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
659,29,1,0,0,0,1,1,0,1,2,2,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,32,1,1,1,1,3,0,1,1,2,2,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
661,18,1,0,0,1,3,2,0,0,0,0,0,0,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
662,25,1,0,0,0,0,4,0,1,2,2,1,2,2,2,1,1,1,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,37,1,1,0,0,0,1,1,1,2,2,2,0,2,2,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
664,29,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665,27,1,0,0,0,0,2,0,1,2,1,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,33,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
667,30,1,0,1,1,3,5,0,0,1,0,0,0,0,4,2,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,29,1,0,0,0,0,0,1,1,0,2,0,0,1,3,1,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,25,1,0,1,1,1,1,1,1,1,0,2,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670,33,1,0,1,1,3,0,0,0,0,2,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,21,1,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,29,1,0,0,0,0,5,0,0,1,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673,37,1,0,0,1,4,1,0,1,0,0,0,0,1,0,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
674,24,1,0,0,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,29,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,31,1,0,0,0,0,2,0,0,2,2,2,2,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,18,1,0,0,0,0,3,0,1,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
678,33,1,1,0,0,1,3,0,0,0,1,0,0,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
679,43,1,0,0,0,0,5,0,0,2,2,1,2,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
680,33,1,0,0,1,3,2,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,27,1,0,0,0,0,1,0,1,0,0,0,2,2,0,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
682,36,1,0,1,1,3,5,1,0,1,0,1,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
683,37,1,0,1,1,3,2,0,1,0,2,0,0,2,1,0,0,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,39,1,0,0,1,3,3,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
685,31,1,0,1,1,3,2,0,1,2,2,0,1,1,2,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
686,36,1,0,0,1,3,3,1,1,2,2,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
687,30,1,1,0,1,3,2,1,1,1,1,1,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
688,28,1,0,0,0,0,1,0,1,2,1,0,1,2,1,0,0,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,35,1,0,1,1,2,1,0,1,2,2,2,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
690,19,1,0,0,1,3,2,0,1,1,1,0,0,1,3,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,42,1,0,0,0,0,5,1,1,1,1,2,2,2,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,37,1,0,1,1,3,3,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,36,1,0,0,0,1,5,0,1,2,2,2,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
694,29,0,0,1,1,3,2,1,0,1,0,0,1,1,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
695,38,0,0,1,1,3,2,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
696,26,1,0,1,1,3,5,0,1,2,0,2,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
697,34,1,0,0,0,2,2,0,1,0,0,0,0,2,2,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,21,1,0,0,1,4,5,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
699,31,1,1,1,0,3,0,1,1,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,37,0,0,1,1,2,2,0,0,2,2,2,2,1,0,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
701,37,1,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,38,1,0,1,1,3,0,0,1,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,27,0,0,0,1,3,3,0,1,1,1,2,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
704,39,1,1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
705,33,0,1,1,1,3,0,0,1,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,27,1,0,0,0,1,2,0,1,1,1,0,1,1,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
707,36,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
708,28,1,0,0,0,1,2,0,1,1,1,0,0,1,2,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
709,39,1,0,0,1,3,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
710,33,1,1,1,1,3,0,1,1,0,2,0,0,2,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711,32,1,0,0,0,0,5,0,0,1,1,0,1,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
712,28,1,0,0,0,0,5,0,0,1,1,0,1,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
713,37,1,0,1,1,2,1,0,1,0,0,0,0,2,2,2,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
714,39,1,0,0,1,3,3,0,0,2,2,2,2,2,1,2,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,43,1,0,0,0,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
716,32,0,0,0,1,3,5,0,0,1,0,2,2,1,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
717,27,0,0,0,0,0,5,0,1,1,1,0,2,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
718,31,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
719,43,1,0,0,1,1,2,0,1,1,0,0,1,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,33,1,0,0,1,3,1,1,1,0,2,0,0,2,3,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721,34,1,0,1,1,3,5,0,1,1,1,1,1,2,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
722,33,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
723,25,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
724,25,1,0,1,1,3,5,0,0,2,2,2,2,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725,32,1,1,1,0,0,0,0,1,0,2,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
726,25,1,0,1,1,3,2,0,1,2,2,1,1,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
727,37,1,0,0,0,0,3,1,0,1,0,1,1,1,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
728,29,1,0,0,0,2,3,0,1,1,1,0,0,1,2,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
729,33,1,0,0,1,3,5,0,1,2,2,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
730,37,0,0,0,1,4,1,1,1,1,1,0,0,2,3,2,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
731,35,0,0,0,1,3,3,0,0,2,0,0,0,2,4,2,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
732,22,0,0,1,1,3,5,0,1,1,1,1,1,1,4,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
733,38,1,0,0,0,1,2,0,1,2,2,0,0,1,2,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734,32,0,0,1,1,4,3,0,1,2,0,0,1,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
735,35,0,0,0,1,3,3,1,1,1,0,1,1,1,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
736,29,1,0,0,0,1,3,0,0,2,2,2,0,2,1,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
737,23,1,0,1,1,3,1,0,1,0,2,0,0,1,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
738,39,1,0,0,0,0,2,1,1,2,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
739,30,0,0,0,0,0,5,0,1,2,2,2,2,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
740,32,1,0,0,0,0,2,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741,28,0,0,0,1,3,2,0,1,0,2,0,0,1,3,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
742,40,0,0,1,1,3,3,0,0,2,2,2,2,2,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
743,36,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
744,27,1,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
745,41,1,0,1,0,3,5,0,1,2,2,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
746,29,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747,29,1,0,0,1,3,3,0,1,0,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
748,35,1,0,0,1,4,0,0,0,0,0,0,0,2,4,2,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749,28,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750,36,0,1,0,0,3,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751,39,0,0,0,0,3,2,0,1,1,1,0,1,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
752,39,1,0,1,1,3,4,0,1,2,2,2,2,2,4,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
753,44,1,1,1,1,3,0,1,1,0,2,0,0,0,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,26,0,1,0,1,3,1,1,1,0,1,2,2,2,1,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,40,0,0,1,1,3,3,0,0,2,1,2,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
756,38,1,0,0,0,1,5,1,1,0,2,0,0,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
757,34,1,0,0,0,0,5,1,1,1,1,1,1,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
758,43,1,0,0,0,0,5,0,1,2,0,2,2,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,48,0,0,1,0,4,2,0,1,1,0,0,0,0,4,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
760,20,1,0,0,0,1,2,0,1,1,1,1,1,1,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
761,40,1,1,0,0,3,0,1,1,1,1,0,0,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
762,29,0,0,0,1,2,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,35,1,0,1,1,3,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,29,1,0,1,0,3,5,1,0,2,2,0,2,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,40,1,0,0,0,1,3,0,1,2,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
766,29,0,0,1,1,2,3,0,1,2,1,1,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
767,34,1,0,0,1,3,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
768,44,1,0,1,1,3,4,0,0,1,0,0,0,1,3,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,24,0,0,1,1,4,1,0,1,2,2,0,0,2,1,0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
770,47,0,0,0,0,0,3,1,1,1,0,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
771,43,1,0,1,0,0,5,0,0,1,0,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772,36,1,0,0,0,2,5,0,1,2,2,2,2,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
773,43,1,0,0,1,3,5,0,0,1,0,0,1,1,4,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774,36,1,1,0,0,3,1,1,1,0,0,0,0,1,3,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
775,31,0,0,1,1,3,3,0,1,2,2,0,0,1,3,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
776,35,1,0,0,0,3,5,0,1,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
